city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 Khabar,   Al-Luwlu ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Sawari ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 Khabar,   Al-Luwlu ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 Khabar,   Al-Amwaj ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 Khabar,   Al-Ulya ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 Khabar,   Al-Hizam Al-Akhdar ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 Khabar,   Al-Sawari ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 Khabar,   Southern Rakah ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 Khabar,   Al-Sawari ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 Khabar,   Al-Tahlia ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 Khabar,   Al-Buhayra ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 Khabar,   Al-Hizam Al-Akhdar ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 Khabar,   Workers City ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 Khabar,   Al-Tahlia ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 Khabar,   Al-Luwlu ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 Khabar,   Al-Kurnish ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 Khabar,   Sports City ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 Khabar,   Al-Tahlia ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
